dataset,path,class,skin_fraction,error
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (172).jpg,Other,0.7298583984375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (173).jpg,Other,0.752685546875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (174).jpg,Other,0.8297119140625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (175).jpg,Other,0.67352294921875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (176).jpg,Other,0.904296875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (177).jpg,Other,0.71875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (178).jpg,Other,0.7010498046875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (179).jpg,Other,0.70709228515625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (18).jpg,Other,0.7916259765625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (180).jpg,Other,0.62994384765625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (181).jpg,Other,0.677978515625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (182).jpg,Other,0.65234375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (183).jpg,Other,0.746826171875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (184).jpg,Other,0.7171630859375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (185).jpg,Other,0.7669677734375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (186).jpg,Other,0.2276611328125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (187).jpg,Other,0.15948486328125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (188).jpg,Other,0.19647216796875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (189).jpg,Other,0.27313232421875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (19).jpg,Other,0.9327392578125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (190).jpg,Other,0.49725341796875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (191).jpg,Other,0.53607177734375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (192).jpg,Other,0.56341552734375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (193).jpg,Other,0.33477783203125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (194).jpg,Other,0.510498046875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (195).jpg,Other,0.7225341796875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (196).jpg,Other,0.72381591796875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (197).jpg,Other,0.60235595703125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (198).jpg,Other,0.64593505859375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (199).jpg,Other,0.79986572265625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (2).jpg,Other,0.51898193359375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (20).jpg,Other,1.0,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (200).jpg,Other,0.59228515625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (201).jpg,Other,0.59405517578125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (202).jpg,Other,0.54925537109375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (203).jpg,Other,0.687255859375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (204).jpg,Other,0.7578125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (205).jpg,Other,0.93426513671875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (206).jpg,Other,0.90948486328125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (207).jpg,Other,0.68389892578125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (208).jpg,Other,0.91766357421875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (209).jpg,Other,0.695556640625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (21).jpg,Other,1.0,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (210).jpg,Other,0.55841064453125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (211).jpg,Other,0.99853515625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (212).jpg,Other,0.97723388671875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (213).jpg,Other,0.8843994140625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (214).jpg,Other,0.38916015625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (215).jpg,Other,0.5791015625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (216).jpg,Other,0.7994384765625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (217).jpg,Other,0.76214599609375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (218).jpg,Other,0.62921142578125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (219).jpg,Other,0.77398681640625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (22).jpg,Other,1.0,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (220).jpg,Other,0.90606689453125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (221).jpg,Other,0.653564453125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (222).jpg,Other,0.54364013671875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (223).jpg,Other,0.5224609375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (224).jpg,Other,0.38690185546875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (225).jpg,Other,0.30218505859375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (226).jpg,Other,0.85650634765625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (227).jpg,Other,0.92132568359375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (228).jpg,Other,0.3721923828125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (229).jpg,Other,0.7396240234375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (23).jpg,Other,0.96795654296875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (230).jpg,Other,0.711181640625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (231).jpg,Other,0.66729736328125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (232).jpg,Other,0.58319091796875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (233).jpg,Other,0.5936279296875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (234).jpg,Other,0.56512451171875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (235).jpg,Other,0.6822509765625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (236).jpg,Other,0.60186767578125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (237).jpg,Other,0.55938720703125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (238).jpg,Other,0.99981689453125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (239).jpg,Other,0.27490234375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (24).jpg,Other,0.9981689453125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (240).jpg,Other,0.36505126953125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (241).jpg,Other,0.30267333984375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (242).jpg,Other,0.47137451171875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (243).jpg,Other,0.68902587890625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (244).jpg,Other,0.5872802734375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (245).jpg,Other,0.66937255859375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (246).jpg,Other,0.6895751953125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (247).jpg,Other,0.4708251953125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (248).jpg,Other,0.494140625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (249).jpg,Other,0.503662109375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (25).jpg,Other,0.62652587890625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (250).jpg,Other,0.91387939453125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (251).jpg,Other,0.84124755859375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (252).jpg,Other,0.8179931640625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (253).jpg,Other,0.5433349609375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (254).jpg,Other,0.51434326171875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (255).jpg,Other,0.9110107421875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (256).jpg,Other,0.88079833984375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (257).jpg,Other,0.55035400390625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (258).jpg,Other,0.4072265625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (259).jpg,Other,0.41522216796875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (26).jpg,Other,0.6591796875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (260).jpg,Other,0.32708740234375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (261).jpg,Other,0.30816650390625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (262).jpg,Other,0.3294677734375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (263).jpg,Other,0.176025390625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (264).jpg,Other,0.391845703125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (265).jpg,Other,0.38421630859375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (266).jpg,Other,0.3067626953125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (267).jpg,Other,0.4185791015625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (268).jpg,Other,0.30145263671875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (269).jpg,Other,0.2889404296875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (27).jpg,Other,0.608154296875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (270).jpg,Other,0.30706787109375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (271).jpg,Other,0.6925048828125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (272).jpg,Other,0.650146484375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (273).jpg,Other,0.58941650390625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (274).jpg,Other,0.87957763671875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (275).jpg,Other,0.96234130859375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (276).jpg,Other,0.947265625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (277).jpg,Other,0.9625244140625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (278).jpg,Other,0.9798583984375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (279).jpg,Other,0.97406005859375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (28).jpg,Other,0.477294921875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (280).jpg,Other,0.99993896484375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (281).jpg,Other,0.9921875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (282).jpg,Other,0.9869384765625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (283).jpg,Other,0.99859619140625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (284).jpg,Other,0.99920654296875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (285).jpg,Other,0.98486328125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (286).jpg,Other,0.87347412109375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (287).jpg,Other,0.94415283203125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (288).jpg,Other,0.9935302734375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (289).jpg,Other,0.5111083984375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (29).jpg,Other,0.60418701171875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (290).jpg,Other,0.98974609375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (291).jpg,Other,0.99322509765625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (292).jpg,Other,0.9927978515625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (293).jpg,Other,0.792724609375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (294).jpg,Other,0.7294921875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (295).jpg,Other,0.84423828125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (296).jpg,Other,0.75714111328125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (297).jpg,Other,0.915771484375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (298).jpg,Other,0.819091796875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (299).jpg,Other,0.6090087890625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (3).jpg,Other,0.528076171875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (30).jpg,Other,0.58392333984375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (300).jpg,Other,0.999755859375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (301).jpg,Other,1.0,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (302).jpg,Other,0.9996337890625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (303).jpg,Other,1.0,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (304).jpg,Other,1.0,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (305).jpg,Other,0.99932861328125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (306).jpg,Other,0.99932861328125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (307).jpg,Other,0.9993896484375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (308).jpg,Other,0.90118408203125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (309).jpg,Other,0.74017333984375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (31).jpg,Other,0.50946044921875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (310).jpg,Other,0.7567138671875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (311).jpg,Other,0.71466064453125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (312).jpg,Other,0.90533447265625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (313).jpg,Other,0.94854736328125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (314).jpg,Other,0.8387451171875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (315).jpg,Other,0.87847900390625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (316).jpg,Other,0.91229248046875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (317).jpg,Other,0.95452880859375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (318).jpg,Other,0.977783203125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (319).jpg,Other,1.0,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (32).jpg,Other,0.60760498046875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (320).jpg,Other,0.682861328125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (321).jpg,Other,0.72357177734375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (322).jpg,Other,0.69683837890625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (323).jpg,Other,0.64599609375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (324).jpg,Other,0.565185546875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (325).jpg,Other,0.512451171875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (326).jpg,Other,1.0,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (327).jpg,Other,1.0,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (328).jpg,Other,0.998779296875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (329).jpg,Other,1.0,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (33).jpg,Other,0.78045654296875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (330).jpg,Other,0.89263916015625,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (331).jpg,Other,0.9842529296875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (332).jpg,Other,0.83349609375,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (333).jpg,Other,0.65460205078125,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (334).jpg,Other,1.0,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (335).jpg,Other,1.0,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (336).jpg,Other,1.0,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (337).jpg,Other,0.7049560546875,
SkinDisNet,C:\Users\tishy\Documents\Honors\SkinDisNet\Preprocessed\Contact Dermatitis (CD)\CD (338).jpg,Other,0.71832275390625,
