path,split,erythema,induration_papulation,excoriation,lichenification,easi_signs_sum,severity_band
dataset/Eczema/keratolysis-exfoliativa-47.jpg,train,1,1,0,1,3,Moderate
dataset/Eczema/eczema-hand-190.jpg,train,2,2,1,1,6,Severe
dataset/Eczema/eczema-fingertips-128.jpg,train,2,2,0,0,4,Moderate
dataset/Eczema/eczema-arms-9.jpg,train,1,1,1,0,3,Moderate
dataset/Eczema/eczema-nummular-152.jpg,train,2,2,0,2,6,Severe
dataset/Eczema/pompholyx-15.jpg,train,2,2,1,2,7,Severe
SkinDisease/valid/Eczema/05atopic0123066.jpeg,train,1,1,1,0,3,Moderate
dataset/Eczema/eczema-ears-3.jpg,train,1,1,0,1,3,Moderate
dataset/Eczema/neurotic-excoriations-16.jpg,train,3,2,2,0,7,Severe
dataset/Eczema/eczema-vulva-7.jpg,train,1,1,0,1,3,Moderate
dataset/Eczema/eczema-chronic-19.jpg,train,2,1,0,1,4,Moderate
dataset/Eczema/prurigo-nodularis-11.jpg,train,3,2,2,0,7,Severe
dataset/Eczema/stasis-dermatitis-183.jpg,train,0,0,0,0,0,Mild
dataset/Eczema/eczema-subacute-15.jpg,train,1,1,1,0,3,Moderate
dataset/Eczema/eczema-asteatotic-42.jpg,train,0,2,0,2,4,Moderate
SkinDisease/valid/Eczema/05AtopicDerm11031.jpeg,train,1,1,0,0,2,Mild
dataset/Eczema/eczema-nummular-97.jpg,train,1,1,1,0,3,Moderate
dataset/Eczema/eczema-subacute-111.jpg,train,2,2,2,0,6,Severe
dataset/Eczema/eczema-nummular-145.jpg,train,0,1,0,1,2,Mild
dataset/Eczema/eczema-chronic-29.jpg,train,1,1,0,0,2,Mild
dataset/Eczema/Dyshidrosis-20.jpg,train,1,2,2,1,6,Severe
dataset/Eczema/eczema-subacute-110.jpg,train,2,2,1,0,5,Severe
dataset/Eczema/neurotic-excoriations-24.jpg,train,1,1,1,0,3,Moderate
dataset/Eczema/eczema-fingertips-109.jpg,train,1,1,1,1,4,Moderate
dataset/Eczema/eczema-chronic-27.jpg,train,2,1,0,0,3,Moderate
dataset/Eczema/chapped-fissured-feet-2.jpg,train,0,1,0,1,2,Mild
dataset/Eczema/eczema-fingertips-112.jpg,train,0,0,0,0,0,Mild
SkinDisease/valid/Eczema/05Atopic18.jpeg,train,1,1,0,1,3,Moderate
dataset/Eczema/eczema-hand-189.jpg,train,1,0,0,0,1,Mild
dataset/Eczema/eczema-nummular-132.jpg,train,2,2,1,0,5,Severe
dataset/Eczema/eczema-nummular-160.jpg,train,2,2,1,0,5,Severe
dataset/Eczema/prurigo-nodularis-6.jpg,train,1,1,0,0,2,Mild
dataset/Eczema/03ChronicStaisis1.jpg,train,0,2,0,2,4,Moderate
dataset/Eczema/eczema-nummular-20.jpg,train,1,1,0,0,2,Mild
dataset/Eczema/Dyshidrosis-24.jpg,train,1,1,0,0,2,Mild
dataset/Eczema/eczema-hand-147.jpg,train,1,0,0,0,1,Mild
dataset/Eczema/eczema-asteatotic-16.jpg,train,2,2,1,1,6,Severe
SkinDisease/valid/Eczema/05Atopic1206046.jpeg,train,1,1,0,0,2,Mild
dataset/Eczema/eczema-arms-11.jpg,train,2,2,0,2,6,Severe
dataset/Eczema/keratolysis-exfoliativa-38.jpg,train,1,2,0,1,4,Moderate
dataset/Eczema/prurigo-nodularis-4.jpg,train,0,0,0,0,0,Mild
dataset/Eczema/stasis-dermatitis-24.jpg,train,3,2,2,1,8,Severe
dataset/Eczema/keratolysis-exfoliativa-50.jpg,train,0,1,0,1,2,Mild
dataset/Eczema/eczema-impetiginized-11.jpg,train,2,1,0,0,3,Moderate
dataset/Eczema/prurigo-nodularis-19.jpg,train,2,2,1,0,5,Severe
dataset/Eczema/Dyshidrosis-47.jpg,train,1,1,0,0,2,Mild
dataset/Eczema/eczema-subacute-78.jpg,train,1,0,0,0,1,Mild
SkinDisease/test/Eczema/05atopic0124052.jpeg,train,2,1,0,0,3,Moderate
dataset/Eczema/lichen-simplex-chronicus-199.jpg,train,1,1,0,0,2,Mild
dataset/Eczema/eczema-hand-162.jpg,train,1,1,2,0,4,Moderate
dataset/Eczema/lichen-simplex-chronicus-137.jpg,train,2,2,2,0,6,Severe
dataset/Eczema/eczema-foot-23.jpg,train,2,1,1,1,5,Severe
dataset/Eczema/eczema-hand-183.jpg,train,2,2,2,1,7,Severe
dataset/Eczema/eczema-fingertips-119.jpg,train,0,1,0,0,1,Mild
dataset/Eczema/eczema-foot-37.jpg,train,1,1,0,1,3,Moderate
dataset/Eczema/eczema-subacute-83.jpg,train,1,2,1,1,5,Severe
dataset/Eczema/neurotic-excoriations-23.jpg,train,2,1,0,0,3,Moderate
dataset/Eczema/eczema-hand-118.jpg,train,2,2,1,2,7,Severe
dataset/Eczema/eczema-chronic-21.jpg,train,3,2,0,3,8,Severe
dataset/Eczema/pompholyx-22.jpg,train,3,2,3,1,9,Severe
dataset/Eczema/eczema-subacute-63.jpg,train,2,1,0,0,3,Moderate
dataset/Eczema/id-reaction-6.jpg,train,0,1,0,1,2,Mild
dataset/Eczema/eczema-foot-101.jpg,train,1,1,0,1,3,Moderate
dataset/Eczema/neurotic-excoriations-42.jpg,train,2,2,1,0,5,Severe
dataset/Eczema/eczema-acute-14.jpg,train,0,1,0,0,1,Mild
dataset/Eczema/eczema-chronic-42.jpg,train,0,1,1,1,3,Moderate
dataset/Eczema/lichen-simplex-chronicus-81.jpg,train,2,1,1,0,4,Moderate
dataset/Eczema/eczema-fingertips-125.jpg,train,1,1,1,1,4,Moderate
dataset/Eczema/eczema-hand-157.jpg,train,1,1,0,1,3,Moderate
dataset/Eczema/eczema-areola-3.jpg,train,2,1,0,1,4,Moderate
dataset/Eczema/eczema-areola-6.jpg,train,1,0,0,0,1,Mild
SkinDisease/valid/Eczema/AtopicIMG001-GP3.jpeg,train,1,1,1,0,3,Moderate
dataset/Eczema/pompholyx-8.jpg,train,2,3,1,1,7,Severe
SkinDisease/valid/Eczema/05atopicAdult061906.jpeg,train,1,0,0,0,1,Mild
dataset/Eczema/eczema-hand-170.jpg,train,2,2,1,1,6,Severe
dataset/Eczema/Dyshidrosis-23.jpg,train,1,1,0,0,2,Mild
dataset/Eczema/eczema-foot-88.jpg,train,3,3,2,1,9,Severe
dataset/Eczema/eczema-fingertips-88.jpg,train,0,1,0,1,2,Mild
dataset/Eczema/Dyshidrosis-15.jpg,train,2,1,0,1,4,Moderate
dataset/Eczema/stasis-dermatitis-118.jpg,train,3,2,1,3,9,Severe
dataset/Eczema/lichen-simplex-chronicus-152.jpg,train,2,2,2,1,7,Severe
dataset/Eczema/lichen-simplex-chronicus-116.jpg,train,2,1,0,0,3,Moderate
dataset/Eczema/chapped-fissured-feet-8.jpg,train,0,1,0,0,1,Mild
dataset/Eczema/eczema-asteatotic-3.jpg,train,2,1,0,0,3,Moderate
SkinDisease/valid/Eczema/05atopic050806.jpeg,train,1,1,0,0,2,Mild
SkinDisease/valid/Eczema/05Atopic12060423.jpeg,train,1,1,0,1,3,Moderate
SkinDisease/valid/Eczema/05atopic0313064.jpeg,train,1,2,0,2,5,Severe
dataset/Eczema/lichen-simplex-chronicus-16.jpg,train,2,1,0,1,4,Moderate
dataset/Eczema/eczema-fingertips-105.jpg,train,1,1,2,0,4,Moderate
dataset/Eczema/lichen-simplex-chronicus-93.jpg,train,1,1,0,1,3,Moderate
dataset/Eczema/eczema-vulva-5.jpg,train,1,0,0,0,1,Mild
dataset/Eczema/Dyshidrosis-50.jpg,train,1,1,0,0,2,Mild
dataset/Eczema/eczema-subacute-4.jpg,train,2,1,0,2,5,Severe
dataset/Eczema/eczema-leg-18.jpg,train,0,1,0,1,2,Mild
SkinDisease/valid/Eczema/05AtopicHand2.jpeg,train,1,2,0,2,5,Severe
dataset/Eczema/prurigo-nodularis-31.jpg,train,1,1,1,1,4,Moderate
dataset/Eczema/eczema-fingertips-114.jpg,train,1,1,0,0,2,Mild
dataset/Eczema/eczema-subacute-20.jpg,train,1,0,0,0,1,Mild
dataset/Eczema/lichen-simplex-chronicus-103.jpg,train,2,1,0,1,4,Moderate
dataset/Eczema/chapped-fissured-feet-32.jpg,train,0,2,1,2,5,Severe
dataset/Eczema/eczema-face-5.jpg,train,2,1,0,0,3,Moderate
dataset/Eczema/stasis-dermatitis-15.jpg,train,2,1,1,0,4,Moderate
dataset/Eczema/neurotic-excoriations-63.jpg,train,2,0,2,0,4,Moderate
dataset/Eczema/stasis-dermatitis-187.jpg,train,3,2,0,1,6,Severe
dataset/Eczema/stasis-dermatitis-88.jpg,train,2,1,0,1,4,Moderate
dataset/Eczema/eczema-fingertips-123.jpg,train,2,2,2,1,7,Severe
dataset/Eczema/eczema-asteatotic-23.jpg,train,1,1,0,1,3,Moderate
dataset/Eczema/eczema-fingertips-48.jpg,train,1,1,0,1,3,Moderate
dataset/Eczema/eczema-chronic-22.jpg,train,1,0,0,0,1,Mild
dataset/Eczema/pompholyx-11.jpg,train,2,3,1,2,8,Severe
dataset/Eczema/stasis-dermatitis-19.jpg,train,2,1,2,0,5,Severe
dataset/Eczema/lichen-simplex-chronicus-177.jpg,train,1,1,0,1,3,Moderate
dataset/Eczema/eczema-fingertips-103.jpg,train,0,1,0,0,1,Mild
dataset/Eczema/lichen-simplex-chronicus-120.jpg,train,0,1,0,1,2,Mild
dataset/Eczema/eczema-hand-12.jpg,train,1,1,0,1,3,Moderate
SkinDisease/valid/Eczema/05AtopicFace1.jpeg,train,2,1,1,0,4,Moderate
dataset/Eczema/eczema-hand-184.jpg,train,1,1,2,1,5,Severe
SkinDisease/valid/Eczema/05Atopic12060424.jpeg,train,2,1,0,2,5,Severe
dataset/Eczema/lichen-simplex-chronicus-140.jpg,train,1,1,0,0,2,Mild
dataset/Eczema/neurotic-excoriations-3.jpg,train,1,1,0,0,2,Mild
dataset/Eczema/pompholyx-14.jpg,train,1,1,0,0,2,Mild
dataset/Eczema/neurotic-excoriations-61.jpg,train,2,1,2,0,5,Severe
dataset/Eczema/eczema-asteatotic-37.jpg,train,3,2,2,1,8,Severe
dataset/Eczema/pompholyx-33.jpg,train,0,1,0,0,1,Mild
dataset/Eczema/eczema-nummular-133.jpg,train,2,1,0,1,4,Moderate
dataset/Eczema/eczema-nummular-84.jpg,train,2,1,0,1,4,Moderate
SkinDisease/valid/Eczema/05AtopicChild030120.jpeg,train,1,1,1,0,3,Moderate
dataset/Eczema/eczema-nummular-19.jpg,train,0,0,0,0,0,Mild
dataset/Eczema/eczema-acute-15.jpg,train,1,1,0,0,2,Mild
dataset/Eczema/prurigo-nodularis-27.jpg,train,2,1,0,1,4,Moderate
dataset/Eczema/eczema-asteatotic-38.jpg,train,2,1,1,2,6,Severe
dataset/Eczema/eczema-nummular-167.jpg,train,1,0,0,0,1,Mild
dataset/Eczema/factitial-dermatitis-6.jpg,train,3,2,3,0,8,Severe
dataset/Eczema/stasis-dermatitis-109.jpg,train,2,1,1,2,6,Severe
SkinDisease/valid/Eczema/05Atopic0224.jpeg,train,2,1,2,0,5,Severe
SkinDisease/valid/Eczema/AtopicIMG003-GP3.jpeg,train,1,1,0,0,2,Mild
dataset/Eczema/eczema-face-10.jpg,train,2,1,0,0,3,Moderate
dataset/Eczema/eczema-foot-48.jpg,train,1,1,0,0,2,Mild
dataset/Eczema/neurotic-excoriations-41.jpg,train,1,0,2,0,3,Moderate
dataset/Eczema/lichen-simplex-chronicus-18.jpg,train,1,1,0,0,2,Mild
dataset/Eczema/lichen-simplex-chronicus-108.jpg,train,2,2,0,2,6,Severe
Eczema/Atopic dermatitis childhood phase/05child0612051.jpg,train,1,1,0,0,2,Mild
dataset/Eczema/eczema-nummular-192.jpg,train,3,2,3,1,9,Severe
SkinDisease/valid/Eczema/05Atopic21.jpeg,train,2,1,1,1,5,Severe
dataset/Eczema/eczema-fingertips-32.jpg,train,1,1,2,1,5,Severe
dataset/Eczema/neurotic-excoriations-32.jpg,train,2,2,0,0,4,Moderate
SkinDisease/valid/Eczema/05atopic0411052.jpeg,train,2,1,0,0,3,Moderate
dataset/Eczema/keratolysis-exfoliativa-13.jpg,train,1,2,1,1,5,Severe
dataset/Eczema/id-reaction-8.jpg,train,0,1,0,1,2,Mild
dataset/Eczema/eczema-hand-175.jpg,train,2,2,1,1,6,Severe
dataset/Eczema/eczema-nummular-103.jpg,train,2,1,1,1,5,Severe
SkinDisease/valid/Eczema/05Atopic0405048.jpeg,train,1,1,0,1,3,Moderate
dataset/Eczema/prurigo-nodularis-1.jpg,train,3,2,1,0,6,Severe
dataset/Eczema/eczema-nummular-135.jpg,train,2,2,1,0,5,Severe
dataset/Eczema/eczema-fingertips-91.jpg,train,0,2,0,1,3,Moderate
dataset/Eczema/eczema-chronic-14.jpg,train,2,2,0,0,4,Moderate
dataset/Eczema/prurigo-nodularis-25.jpg,train,1,0,1,0,2,Mild
dataset/Eczema/Dyshidrosis-41.jpg,train,0,0,0,0,0,Mild
dataset/Eczema/03Eczema0915.jpg,train,1,0,0,1,2,Mild
dataset/Eczema/eczema-subacute-109.jpg,train,2,1,1,0,4,Moderate
dataset/Eczema/eczema-foot-42.jpg,train,0,1,0,0,1,Mild
dataset/Eczema/eczema-foot-87.jpg,train,1,3,1,2,7,Severe
dataset/Eczema/eczema-nummular-157.jpg,train,2,2,0,1,5,Severe
dataset/Eczema/eczema-lids-1.jpg,train,0,1,0,1,2,Mild
dataset/Eczema/stasis-dermatitis-79.jpg,train,2,2,1,1,6,Severe
dataset/Eczema/prurigo-nodularis-41.jpg,train,1,1,0,0,2,Mild
dataset/Eczema/eczema-chronic-35.jpg,train,1,1,1,0,3,Moderate
dataset/Eczema/maceration-1.jpg,train,1,1,1,0,3,Moderate
dataset/Eczema/eczema-hand-15.jpg,train,2,1,0,0,3,Moderate
dataset/Eczema/prurigo-nodularis-3.jpg,train,2,2,1,0,5,Severe
dataset/Eczema/pompholyx-7.jpg,train,0,2,0,1,3,Moderate
dataset/Eczema/eczema-nummular-166.jpg,train,2,2,1,0,5,Severe
SkinDisease/train/Eczema/AtopicIMG012-GP3.jpeg,train,3,2,1,0,6,Severe
dataset/Eczema/Dyshidrosis-34.jpg,train,3,2,1,1,7,Severe
dataset/Eczema/eczema-asteatotic-36.jpg,train,0,1,1,1,3,Moderate
dataset/Eczema/eczema-hand-112.jpg,train,2,2,1,1,6,Severe
dataset/Eczema/03DermatitisLids1.jpg,train,1,0,0,0,1,Mild
SkinDisease/valid/Eczema/05atopicFace041706.jpeg,train,2,1,0,0,3,Moderate
dataset/Eczema/eczema-face-8.jpg,train,1,1,0,0,2,Mild
dataset/Eczema/eczema-nummular-146.jpg,train,2,1,0,0,3,Moderate
dataset/Eczema/eczema-hand-191.jpg,train,3,2,2,1,8,Severe
dataset/Eczema/eczema-fingertips-100.jpg,train,0,1,0,0,1,Mild
dataset/Eczema/eczema-fingertips-28.jpg,train,1,2,1,1,5,Severe
dataset/Eczema/eczema-chronic-53.jpg,train,0,1,0,1,2,Mild
dataset/Eczema/neurotic-excoriations-48.jpg,train,2,2,2,0,6,Severe
dataset/Eczema/eczema-fingertips-42.jpg,train,2,2,2,1,7,Severe
SkinDisease/valid/Eczema/05Atopic042802.jpeg,train,0,1,0,0,1,Mild
dataset/Eczema/lichen-simplex-chronicus-185.jpg,train,2,1,0,1,4,Moderate
dataset/Eczema/keratolysis-exfoliativa-9.jpg,train,0,1,0,0,1,Mild
dataset/Eczema/notalgia-paraesthetica-2.jpg,train,0,0,0,0,0,Mild
dataset/Eczema/lichen-simplex-chronicus-161.jpg,train,1,1,0,0,2,Mild
dataset/Eczema/chapped-fissured-feet-15.jpg,train,0,1,0,0,1,Mild
dataset/Eczema/eczema-fingertips-24.jpg,train,1,1,2,1,5,Severe
dataset/Eczema/keratolysis-exfoliativa-45.jpg,train,1,1,0,0,2,Mild
dataset/Eczema/eczema-nummular-108.jpg,train,1,0,0,0,1,Mild
dataset/Eczema/eczema-hand-93.jpg,train,2,2,2,1,7,Severe
dataset/Eczema/prurigo-nodularis-28.jpg,train,2,1,2,0,5,Severe
dataset/Eczema/eczema-foot-59.jpg,train,1,1,1,0,3,Moderate
dataset/Eczema/eczema-nummular-197.jpg,train,2,2,2,0,6,Severe
dataset/Eczema/eczema-chronic-38.jpg,train,3,2,1,1,7,Severe
dataset/Eczema/eczema-foot-45.jpg,train,2,2,2,1,7,Severe
SkinDisease/valid/Eczema/05Atopic12060426.jpeg,train,2,1,1,0,4,Moderate
SkinDisease/valid/Eczema/05atopicFoot050806.jpeg,train,0,1,0,0,1,Mild
dataset/Eczema/fissure-11.jpg,train,1,1,2,1,5,Severe
dataset/Eczema/eczema-chronic-4.jpg,train,1,1,0,0,2,Mild
dataset/Eczema/eczema-subacute-79.jpg,train,1,2,1,1,5,Severe
dataset/Eczema/pompholyx-26.jpg,train,1,1,1,0,3,Moderate
dataset/Eczema/eczema-ears-5.jpg,train,2,1,1,0,4,Moderate
SkinDisease/valid/Eczema/05Atopic1206045.jpeg,train,1,0,0,0,1,Mild
dataset/Eczema/eczema-nummular-177.jpg,train,2,1,0,0,3,Moderate
dataset/Eczema/eczema-subacute-5.jpg,train,2,1,0,0,3,Moderate
dataset/Eczema/eczema-foot-3.jpg,train,2,1,2,0,5,Severe
dataset/Eczema/iododerma-3.jpg,train,1,0,0,0,1,Mild
dataset/Eczema/eczema-foot-80.jpg,train,2,2,0,1,5,Severe
dataset/Eczema/eczema-nummular-98.jpg,train,1,1,0,0,2,Mild
dataset/Eczema/eczema-hand-133.jpg,train,2,2,0,1,5,Severe
dataset/Eczema/eczema-subacute-3.jpg,train,1,1,1,0,3,Moderate
dataset/Eczema/eczema-face-1.jpg,train,1,1,0,0,2,Mild
dataset/Eczema/eczema-lids-14.jpg,train,2,1,0,1,4,Moderate
dataset/Eczema/neurotic-excoriations-35.jpg,train,2,2,0,0,4,Moderate
dataset/Eczema/eczema-nummular-18.jpg,train,0,0,0,0,0,Mild
dataset/Eczema/eczema-asteatotic-2.jpg,train,2,0,0,0,2,Mild
dataset/Eczema/stasis-dermatitis-18.jpg,train,2,1,0,1,4,Moderate
dataset/Eczema/keratolysis-exfoliativa-31.jpg,train,0,1,0,1,2,Mild
dataset/Eczema/parasitosis-psychogenic-2.jpg,train,2,2,2,0,6,Severe
dataset/Eczema/eczema-foot-54.jpg,train,0,1,0,1,2,Mild
dataset/Eczema/lichen-simplex-chronicus-19.jpg,train,2,2,1,1,6,Severe
dataset/Eczema/eczema-leg-15.jpg,train,2,1,0,1,4,Moderate
dataset/Eczema/eczema-fingertips-49.jpg,train,1,1,0,0,2,Mild
dataset/Eczema/eczema-foot-27.jpg,train,2,2,1,2,7,Severe
dataset/Eczema/Dyshidrosis-53.jpg,train,2,2,0,1,5,Severe
dataset/Eczema/lichen-simplex-chronicus-193.jpg,train,2,2,0,1,5,Severe
dataset/Eczema/eczema-subacute-47.jpg,train,3,1,0,1,5,Severe
dataset/Eczema/pompholyx-12.jpg,train,1,1,1,0,3,Moderate
dataset/Eczema/eczema-subacute-76.jpg,train,1,1,0,0,2,Mild
SkinDisease/valid/Eczema/05atopicFeet0801052.jpeg,train,0,1,0,1,2,Mild
dataset/Eczema/eczema-fingertips-29.jpg,train,0,1,1,1,3,Moderate
SkinDisease/valid/Eczema/05atopic032805.jpeg,train,2,1,0,1,4,Moderate
dataset/Eczema/eczema-hand-102.jpg,train,0,1,0,0,1,Mild
dataset/Eczema/keratolysis-exfoliativa-28.jpg,train,1,1,1,0,3,Moderate
dataset/Eczema/eczema-fingertips-58.jpg,train,1,1,0,1,3,Moderate
dataset/Eczema/lichen-simplex-chronicus-132.jpg,train,0,1,0,1,2,Mild
dataset/Eczema/lichen-simplex-chronicus-100.jpg,train,2,1,0,0,3,Moderate
dataset/Eczema/eczema-hand-128.jpg,train,0,1,0,0,1,Mild
dataset/Eczema/eczema-fingertips-35.jpg,train,1,0,0,0,1,Mild
dataset/Eczema/chapped-fissured-feet-28.jpg,train,0,0,0,0,0,Mild
dataset/Eczema/eczema-subacute-10.jpg,train,1,1,1,0,3,Moderate
dataset/Eczema/eczema-hand-16.jpg,train,1,1,0,0,2,Mild
dataset/Eczema/eczema-subacute-112.jpg,train,1,1,0,0,2,Mild
dataset/Eczema/eczema-acute-2.jpg,train,2,1,0,0,3,Moderate
dataset/Eczema/milroy-disease-2.jpg,train,2,1,0,0,3,Moderate
dataset/Eczema/prurigo-nodularis-5.jpg,train,0,0,1,0,1,Mild
dataset/Eczema/eczema-nummular-126.jpg,train,1,1,0,0,2,Mild
dataset/Eczema/lichen-simplex-chronicus-181.jpg,train,1,1,0,1,3,Moderate
dataset/Eczema/lichen-simplex-chronicus-14.jpg,train,2,1,1,1,5,Severe
dataset/Eczema/eczema-nummular-95.jpg,train,2,1,0,1,4,Moderate
dataset/Eczema/eczema-nummular-140.jpg,train,2,2,2,1,7,Severe
dataset/Eczema/pompholyx-35.jpg,train,2,1,0,0,3,Moderate
dataset/Eczema/lichen-simplex-chronicus-173.jpg,train,2,1,0,1,4,Moderate
dataset/Eczema/neurotic-excoriations-11.jpg,train,1,1,2,0,4,Moderate
dataset/Eczema/eczema-subacute-57.jpg,train,1,0,0,0,1,Mild
dataset/Eczema/neurotic-excoriations-29.jpg,train,1,1,0,0,2,Mild
dataset/Eczema/eczema-hand-187.jpg,train,1,1,1,0,3,Moderate
dataset/Eczema/Dyshidrosis-25.jpg,train,2,1,0,0,3,Moderate
dataset/Eczema/eczema-asteatotic-43.jpg,train,0,2,0,2,4,Moderate
SkinDisease/test/Eczema/05atopicInfection67-GP3.jpeg,train,2,1,1,0,4,Moderate
dataset/Eczema/eczema-fingertips-84.jpg,train,0,2,0,1,3,Moderate
dataset/Eczema/eczema-fingertips-63.jpg,train,2,1,1,1,5,Severe
SkinDisease/valid/Eczema/05atopic0517041.jpeg,train,1,0,0,0,1,Mild
dataset/Eczema/eczema-nummular-118.jpg,train,2,2,1,1,6,Severe
dataset/Eczema/eczema-hand-169.jpg,train,2,2,2,1,7,Severe
dataset/Eczema/eczema-fingertips-132.jpg,train,2,2,1,1,6,Severe
dataset/Eczema/chapped-fissured-feet-11.jpg,train,0,1,0,0,1,Mild
SkinDisease/valid/Eczema/05atopicFace1003053.jpeg,train,1,1,0,0,2,Mild
dataset/Eczema/stasis-dermatitis-181.jpg,train,1,1,0,1,3,Moderate
dataset/Eczema/prurigo-nodularis-13.jpg,train,2,1,2,0,5,Severe
Eczema/Atopic dermatitis feet/05DryFeet060203.jpg,train,0,2,0,1,3,Moderate
dataset/Eczema/eczema-subacute-43.jpg,train,1,0,0,0,1,Mild
dataset/Eczema/lichen-simplex-chronicus-110.jpg,train,2,1,0,2,5,Severe
dataset/Eczema/lichen-simplex-chronicus-85.jpg,train,2,1,2,1,6,Severe
SkinDisease/valid/Eczema/05atopicFoot082205.jpeg,train,0,1,0,1,2,Mild
SkinDisease/valid/Eczema/05Atopic040504.jpeg,train,1,0,0,0,1,Mild
dataset/Eczema/eczema-hand-90.jpg,train,1,1,1,1,4,Moderate
dataset/Eczema/eczema-hand-89.jpg,train,1,1,0,1,3,Moderate
dataset/Eczema/eczema-asteatotic-10.jpg,train,2,1,1,1,5,Severe
dataset/Eczema/eczema-fingertips-55.jpg,train,2,1,0,1,4,Moderate
dataset/Eczema/eczema-nummular-9.jpg,train,2,1,0,0,3,Moderate
SkinDisease/valid/Eczema/05atopic02165.jpeg,train,1,1,0,0,2,Mild
dataset/Eczema/neurotic-excoriations-55.jpg,train,1,1,2,0,4,Moderate
SkinDisease/valid/Eczema/05atopicFace1003051.jpeg,train,1,1,0,0,2,Mild
dataset/Eczema/stasis-dermatitis-173.jpg,train,2,2,2,1,7,Severe
dataset/Eczema/prurigo-nodularis-10.jpg,train,2,2,2,0,6,Severe
dataset/Eczema/stasis-dermatitis-126.jpg,train,0,1,0,1,2,Mild
dataset/Eczema/eczema-nummular-109.jpg,train,1,1,1,0,3,Moderate
dataset/Eczema/notalgia-paraesthetica-3.jpg,train,1,0,0,0,1,Mild
dataset/Eczema/eczema-acute-4.jpg,train,1,1,0,0,2,Mild
dataset/Eczema/eczema-chronic-33.jpg,train,2,1,2,0,5,Severe
dataset/Eczema/eczema-areola-7.jpg,train,2,1,0,0,3,Moderate
dataset/Eczema/eczema-hyperkeratotic-1.jpg,train,1,1,1,0,3,Moderate
dataset/Eczema/04acidBurn89-GP3.jpg,train,2,2,3,0,7,Severe
SkinDisease/valid/Eczema/05AtopicWrist.jpeg,train,1,1,1,0,3,Moderate
dataset/Eczema/prurigo-nodularis-38.jpg,train,1,1,0,0,2,Mild
dataset/Eczema/eczema-chronic-41.jpg,train,0,1,0,1,2,Mild
dataset/Eczema/lichen-simplex-chronicus-164.jpg,train,2,1,0,0,3,Moderate
dataset/Eczema/chapped-fissured-feet-17.jpg,train,0,1,1,1,3,Moderate
dataset/Eczema/eczema-nummular-200.jpg,train,2,2,1,0,5,Severe
dataset/Eczema/chapped-fissured-feet-27.jpg,train,1,0,0,0,1,Mild
dataset/Eczema/eczema-lids-2.jpg,train,0,1,0,1,2,Mild
dataset/Eczema/keratolysis-exfoliativa-21.jpg,train,2,1,1,1,5,Severe
dataset/Eczema/stasis-dermatitis-143.jpg,train,0,1,0,1,2,Mild
dataset/Eczema/Dyshidrosis-19.jpg,train,0,1,0,1,2,Mild
dataset/Eczema/eczema-lids-13.jpg,train,0,0,0,0,0,Mild
dataset/Eczema/pompholyx-19.jpg,train,2,1,2,1,6,Severe
dataset/Eczema/eczema-fingertips-38.jpg,train,2,2,2,1,7,Severe
dataset/Eczema/keratolysis-exfoliativa-42.jpg,train,0,1,0,0,1,Mild
dataset/Eczema/chapped-fissured-feet-9.jpg,train,1,0,0,0,1,Mild
SkinDisease/valid/Eczema/05AtopicDerm0112043.jpeg,train,1,0,0,0,1,Mild
dataset/Eczema/eczema-nummular-196.jpg,train,2,1,1,0,4,Moderate
SkinDisease/valid/Eczema/05atopicFoot0801051.jpeg,train,1,1,0,1,3,Moderate
SkinDisease/valid/Eczema/05AtopicWrist54.jpeg,train,1,0,1,0,2,Mild
dataset/Eczema/Dyshidrosis-30.jpg,train,2,2,0,1,5,Severe
dataset/Eczema/eczema-subacute-61.jpg,train,2,1,0,0,3,Moderate
dataset/Eczema/eczema-chronic-48.jpg,train,2,1,2,0,5,Severe
dataset/Eczema/pompholyx-9.jpg,train,2,2,1,1,6,Severe
dataset/Eczema/lichen-simplex-chronicus-130.jpg,train,1,1,0,2,4,Moderate
dataset/Eczema/keratolysis-exfoliativa-16.jpg,train,2,1,1,1,5,Severe
dataset/Eczema/eczema-nummular-2.jpg,train,2,2,2,1,7,Severe
dataset/Eczema/eczema-fingertips-1.jpg,train,2,3,1,2,8,Severe
dataset/Eczema/keratolysis-exfoliativa-52.jpg,train,1,1,0,2,4,Moderate
dataset/Eczema/prurigo-nodularis-9.jpg,train,1,0,0,0,1,Mild
dataset/Eczema/lichen-simplex-chronicus-124.jpg,train,2,1,1,0,4,Moderate
dataset/Eczema/eczema-fingertips-25.jpg,train,0,0,0,0,0,Mild
SkinDisease/valid/Eczema/05atopicDerm0328052.jpeg,train,0,0,0,0,0,Mild
dataset/Eczema/eczema-foot-49.jpg,train,1,1,0,1,3,Moderate
dataset/Eczema/eczema-asteatotic-57.jpg,train,1,2,1,2,6,Severe
dataset/Eczema/eczema-fingertips-16.jpg,train,2,2,1,1,6,Severe
dataset/Eczema/stasis-dermatitis-134.jpg,train,0,0,0,0,0,Mild
dataset/Eczema/eczema-chronic-6.jpg,train,1,1,0,1,3,Moderate
Eczema/Atopic dermatitis feet/05DryFeet060201.jpg,train,0,1,0,1,2,Mild
SkinDisease/valid/Eczema/05Atopic1206041.jpeg,train,2,1,0,1,4,Moderate
