path,split,composite_file,cell_number,erythema,induration_papulation,excoriation,lichenification
dataset/Eczema/eczema-arms-13.jpg,train,composite_0067.jpg,2,1,1,0,0
dataset/Eczema/fiberglass-dermatitis-4.jpg,train,composite_0067.jpg,3,1,1,0,0
dataset/Eczema/pompholyx-32.jpg,train,composite_0067.jpg,4,1,1,1,1
dataset/Eczema/stasis-dermatitis-129.jpg,train,composite_0067.jpg,5,0,1,0,1
dataset/Eczema/eczema-foot-81.jpg,train,composite_0067.jpg,6,0,2,0,2
dataset/Eczema/keratolysis-exfoliativa-29.jpg,train,composite_0067.jpg,7,0,0,0,0
dataset/Eczema/eczema-fingertips-108.jpg,train,composite_0067.jpg,8,2,1,2,0
dataset/Eczema/eczema-anal-1.jpg,train,composite_0067.jpg,9,1,1,1,0
dataset/Eczema/lichen-simplex-chronicus-151.jpg,train,composite_0068.jpg,1,3,2,1,1
SkinDisease/valid/Eczema/05AtopicDerm0419046.jpeg,train,composite_0068.jpg,2,2,2,0,1
dataset/Eczema/eczema-asteatotic-48.jpg,train,composite_0068.jpg,3,2,1,0,1
SkinDisease/valid/Eczema/05AtopicFace0105042ok.jpeg,train,composite_0068.jpg,4,2,1,0,0
dataset/Eczema/eczema-leg-10.jpg,train,composite_0068.jpg,5,2,1,0,1
SkinDisease/valid/Eczema/05atopic022805.jpeg,train,composite_0068.jpg,6,2,1,0,1
dataset/Eczema/lichen-simplex-chronicus-88.jpg,train,composite_0068.jpg,7,2,1,0,1
dataset/Eczema/lichen-simplex-chronicus-162.jpg,train,composite_0068.jpg,8,0,1,0,1
dataset/Eczema/eczema-asteatotic-33.jpg,train,composite_0068.jpg,9,1,1,0,1
dataset/Eczema/eczema-nummular-202.jpg,train,composite_0069.jpg,1,1,2,2,1
dataset/Eczema/lichen-simplex-chronicus-129.jpg,train,composite_0069.jpg,2,0,1,0,1
SkinDisease/valid/Eczema/05atopicDerm040405ok2.jpeg,train,composite_0069.jpg,3,3,1,1,0
dataset/Eczema/eczema-hand-137.jpg,train,composite_0069.jpg,4,0,1,1,1
SkinDisease/valid/Eczema/05atopicAdult111805.jpeg,train,composite_0069.jpg,5,2,1,0,1
dataset/Eczema/eczema-hand-11.jpg,train,composite_0069.jpg,6,1,0,1,0
dataset/Eczema/eczema-fingertips-90.jpg,train,composite_0069.jpg,7,1,1,0,2
SkinDisease/valid/Eczema/05atopic0313063.jpeg,train,composite_0069.jpg,8,1,2,2,1
dataset/Eczema/eczema-fingertips-143.jpg,train,composite_0069.jpg,9,1,2,1,1
dataset/Eczema/eczema-nummular-185.jpg,train,composite_0070.jpg,1,1,1,0,0
dataset/Eczema/stasis-dermatitis-12.jpg,train,composite_0070.jpg,2,0,0,0,0
dataset/Eczema/neurotic-excoriations-21.jpg,train,composite_0070.jpg,3,1,0,2,0
SkinDisease/valid/Eczema/05Atopic12060410.jpeg,train,composite_0070.jpg,4,2,1,0,1
dataset/Eczema/chapped-fissured-feet-23.jpg,train,composite_0070.jpg,5,1,1,0,1
SkinDisease/valid/Eczema/05atopic0110052.jpeg,train,composite_0070.jpg,6,1,1,0,0
dataset/Eczema/eczema-nummular-181.jpg,train,composite_0070.jpg,7,2,1,2,1
dataset/Eczema/eczema-nummular-1.jpg,train,composite_0070.jpg,8,2,1,2,1
SkinDisease/train/Eczema/AtopicIMG011-GP3.jpeg,train,composite_0070.jpg,9,2,1,1,0
dataset/Eczema/eczema-fingertips-98.jpg,train,composite_0071.jpg,1,2,1,1,1
SkinDisease/valid/Eczema/05atopic02164.jpeg,train,composite_0071.jpg,2,1,0,0,0
SkinDisease/test/Eczema/05AtopicDerm0419044.jpeg,train,composite_0071.jpg,3,2,2,1,2
dataset/Eczema/Dyshidrosis-52.jpg,train,composite_0071.jpg,4,2,1,1,1
dataset/Eczema/eczema-fingertips-140.jpg,train,composite_0071.jpg,5,2,1,1,1
dataset/Eczema/eczema-fingertips-21.jpg,train,composite_0071.jpg,6,1,2,2,2
dataset/Eczema/stasis-dermatitis-184.jpg,train,composite_0071.jpg,7,0,0,0,0
dataset/Eczema/stasis-dermatitis-138.jpg,train,composite_0071.jpg,8,1,0,1,0
dataset/Eczema/prurigo-nodularis-45.jpg,train,composite_0071.jpg,9,1,1,1,1
dataset/Eczema/eczema-leg-21.jpg,train,composite_0072.jpg,1,1,1,0,0
dataset/Eczema/eczema-nummular-180.jpg,train,composite_0072.jpg,2,3,1,3,0
dataset/Eczema/lichen-simplex-chronicus-1.jpg,train,composite_0072.jpg,3,2,1,0,0
dataset/Eczema/eczema-hand-179.jpg,train,composite_0072.jpg,4,1,1,0,0
dataset/Eczema/eczema-asteatotic-26.jpg,train,composite_0072.jpg,5,0,1,0,1
dataset/Eczema/keratolysis-exfoliativa-44.jpg,train,composite_0072.jpg,6,1,0,0,0
dataset/Eczema/eczema-foot-36.jpg,train,composite_0072.jpg,7,1,0,0,0
dataset/Eczema/eczema-hand-114.jpg,train,composite_0072.jpg,8,2,1,0,1
dataset/Eczema/eczema-nummular-130.jpg,train,composite_0072.jpg,9,2,1,0,1
dataset/Eczema/eczema-asteatotic-19.jpg,train,composite_0073.jpg,1,2,1,2,1
dataset/Eczema/keratolysis-exfoliativa-24.jpg,train,composite_0073.jpg,2,1,1,0,1
dataset/Eczema/eczema-nummular-179.jpg,train,composite_0073.jpg,3,1,1,2,0
SkinDisease/valid/Eczema/05atopicFeet0801054.jpeg,train,composite_0073.jpg,4,0,0,0,0
dataset/Eczema/04acidBurn891-GP3.jpg,train,composite_0073.jpg,5,1,1,2,1
SkinDisease/valid/Eczema/05atopicDerm040405ok.jpeg,train,composite_0073.jpg,6,3,1,0,0
dataset/Eczema/stasis-dermatitis-28.jpg,train,composite_0073.jpg,7,2,1,0,1
SkinDisease/valid/Eczema/05Atopic0712048.jpeg,train,composite_0073.jpg,8,1,1,1,0
SkinDisease/valid/Eczema/05AtopicFaceBaby1.jpeg,train,composite_0073.jpg,9,2,1,1,0
dataset/Eczema/heels-dry-cracked-8.jpg,train,composite_0074.jpg,1,0,1,1,2
dataset/Eczema/eczema-chronic-45.jpg,train,composite_0074.jpg,2,1,1,2,1
dataset/Eczema/eczema-hand-87.jpg,train,composite_0074.jpg,3,1,1,1,1
SkinDisease/valid/Eczema/05Atopic1006.jpeg,train,composite_0074.jpg,4,1,0,0,0
dataset/Eczema/eczema-foot-26.jpg,train,composite_0074.jpg,5,0,1,0,2
dataset/Eczema/lichen-simplex-chronicus-86.jpg,train,composite_0074.jpg,6,2,1,0,1
dataset/Eczema/eczema-hand-193.jpg,train,composite_0074.jpg,7,1,1,1,1
dataset/Eczema/Dyshidrosis-3.jpg,train,composite_0074.jpg,8,1,2,1,1
dataset/Eczema/lichen-simplex-chronicus-180.jpg,train,composite_0074.jpg,9,1,0,0,0
SkinDisease/valid/Eczema/05Atopic12060425.jpeg,train,composite_0075.jpg,1,1,1,0,1
dataset/Eczema/keratolysis-exfoliativa-33.jpg,train,composite_0075.jpg,2,1,1,0,1
dataset/Eczema/eczema-foot-96.jpg,train,composite_0075.jpg,3,0,2,0,1
dataset/Eczema/eczema-face-11.jpg,train,composite_0075.jpg,4,1,1,0,0
dataset/Eczema/eczema-fingertips-9.jpg,train,composite_0075.jpg,5,2,2,1,1
SkinDisease/valid/Eczema/05Atopic0322041.jpeg,train,composite_0075.jpg,6,1,1,0,0
dataset/Eczema/eczema-foot-63.jpg,train,composite_0075.jpg,7,0,3,0,2
dataset/Eczema/lichen-simplex-chronicus-13.jpg,train,composite_0075.jpg,8,1,2,0,2
dataset/Eczema/prurigo-nodularis-34.jpg,train,composite_0075.jpg,9,2,2,0,1
dataset/Eczema/eczema-nummular-125.jpg,train,composite_0076.jpg,1,1,1,1,0
dataset/Eczema/keratolysis-exfoliativa-47.jpg,train,composite_0076.jpg,2,1,1,0,1
dataset/Eczema/eczema-hand-190.jpg,train,composite_0076.jpg,3,2,2,1,1
dataset/Eczema/eczema-fingertips-128.jpg,train,composite_0076.jpg,4,2,2,0,0
dataset/Eczema/eczema-arms-9.jpg,train,composite_0076.jpg,5,1,1,1,0
dataset/Eczema/eczema-nummular-152.jpg,train,composite_0076.jpg,6,2,2,0,2
dataset/Eczema/pompholyx-15.jpg,train,composite_0076.jpg,7,2,2,1,2
SkinDisease/valid/Eczema/05atopic0123066.jpeg,train,composite_0076.jpg,8,1,1,1,0
dataset/Eczema/eczema-ears-3.jpg,train,composite_0076.jpg,9,1,1,0,1
dataset/Eczema/neurotic-excoriations-16.jpg,train,composite_0077.jpg,1,3,2,2,0
dataset/Eczema/eczema-vulva-7.jpg,train,composite_0077.jpg,2,1,1,0,1
dataset/Eczema/eczema-chronic-19.jpg,train,composite_0077.jpg,3,2,1,0,1
dataset/Eczema/prurigo-nodularis-11.jpg,train,composite_0077.jpg,4,3,2,2,0
dataset/Eczema/stasis-dermatitis-183.jpg,train,composite_0077.jpg,5,0,0,0,0
dataset/Eczema/eczema-subacute-15.jpg,train,composite_0077.jpg,6,1,1,1,0
dataset/Eczema/eczema-asteatotic-42.jpg,train,composite_0077.jpg,7,0,2,0,2
SkinDisease/valid/Eczema/05AtopicDerm11031.jpeg,train,composite_0077.jpg,8,1,1,0,0
dataset/Eczema/eczema-nummular-97.jpg,train,composite_0077.jpg,9,1,1,1,0
dataset/Eczema/eczema-subacute-111.jpg,train,composite_0078.jpg,1,2,2,2,0
dataset/Eczema/eczema-nummular-145.jpg,train,composite_0078.jpg,2,0,1,0,1
dataset/Eczema/eczema-chronic-29.jpg,train,composite_0078.jpg,3,1,1,0,0
dataset/Eczema/Dyshidrosis-20.jpg,train,composite_0078.jpg,4,1,2,2,1
dataset/Eczema/eczema-subacute-110.jpg,train,composite_0078.jpg,5,2,2,1,0
dataset/Eczema/neurotic-excoriations-24.jpg,train,composite_0078.jpg,6,1,1,1,0
dataset/Eczema/eczema-fingertips-109.jpg,train,composite_0078.jpg,7,1,1,1,1
dataset/Eczema/eczema-chronic-27.jpg,train,composite_0078.jpg,8,2,1,0,0
dataset/Eczema/chapped-fissured-feet-2.jpg,train,composite_0078.jpg,9,0,1,0,1
dataset/Eczema/eczema-fingertips-112.jpg,train,composite_0079.jpg,1,0,0,0,0
SkinDisease/valid/Eczema/05Atopic18.jpeg,train,composite_0079.jpg,2,1,1,0,1
dataset/Eczema/eczema-hand-189.jpg,train,composite_0079.jpg,3,1,0,0,0
dataset/Eczema/eczema-nummular-132.jpg,train,composite_0079.jpg,4,2,2,1,0
dataset/Eczema/eczema-nummular-160.jpg,train,composite_0079.jpg,5,2,2,1,0
dataset/Eczema/prurigo-nodularis-6.jpg,train,composite_0079.jpg,6,1,1,0,0
dataset/Eczema/03ChronicStaisis1.jpg,train,composite_0079.jpg,7,0,2,0,2
dataset/Eczema/eczema-nummular-20.jpg,train,composite_0079.jpg,8,1,1,0,0
dataset/Eczema/Dyshidrosis-24.jpg,train,composite_0079.jpg,9,1,1,0,0
dataset/Eczema/eczema-hand-147.jpg,train,composite_0080.jpg,1,1,0,0,0
dataset/Eczema/eczema-asteatotic-16.jpg,train,composite_0080.jpg,2,2,2,1,1
SkinDisease/valid/Eczema/05Atopic1206046.jpeg,train,composite_0080.jpg,3,1,1,0,0
dataset/Eczema/eczema-arms-11.jpg,train,composite_0080.jpg,4,2,2,0,2
dataset/Eczema/keratolysis-exfoliativa-38.jpg,train,composite_0080.jpg,5,1,2,0,1
dataset/Eczema/prurigo-nodularis-4.jpg,train,composite_0080.jpg,6,0,0,0,0
dataset/Eczema/stasis-dermatitis-24.jpg,train,composite_0080.jpg,7,3,2,2,1
dataset/Eczema/keratolysis-exfoliativa-50.jpg,train,composite_0080.jpg,8,0,1,0,1
dataset/Eczema/eczema-impetiginized-11.jpg,train,composite_0080.jpg,9,2,1,0,0
dataset/Eczema/prurigo-nodularis-19.jpg,train,composite_0081.jpg,1,2,2,1,0
dataset/Eczema/Dyshidrosis-47.jpg,train,composite_0081.jpg,2,1,1,0,0
dataset/Eczema/eczema-subacute-78.jpg,train,composite_0081.jpg,3,1,0,0,0
SkinDisease/test/Eczema/05atopic0124052.jpeg,train,composite_0081.jpg,4,2,1,0,0
dataset/Eczema/lichen-simplex-chronicus-199.jpg,train,composite_0081.jpg,5,1,1,0,0
dataset/Eczema/eczema-hand-162.jpg,train,composite_0081.jpg,6,1,1,2,0
dataset/Eczema/lichen-simplex-chronicus-137.jpg,train,composite_0081.jpg,7,2,2,2,0
dataset/Eczema/eczema-foot-23.jpg,train,composite_0081.jpg,8,2,1,1,1
dataset/Eczema/eczema-hand-183.jpg,train,composite_0081.jpg,9,2,2,2,1
dataset/Eczema/eczema-fingertips-119.jpg,train,composite_0082.jpg,1,0,1,0,0
dataset/Eczema/eczema-foot-37.jpg,train,composite_0082.jpg,2,1,1,0,1
dataset/Eczema/eczema-subacute-83.jpg,train,composite_0082.jpg,3,1,2,1,1
dataset/Eczema/neurotic-excoriations-23.jpg,train,composite_0082.jpg,4,2,1,0,0
dataset/Eczema/eczema-hand-118.jpg,train,composite_0082.jpg,5,2,2,1,2
dataset/Eczema/eczema-chronic-21.jpg,train,composite_0082.jpg,6,3,2,0,3
dataset/Eczema/pompholyx-22.jpg,train,composite_0082.jpg,7,3,2,3,1
dataset/Eczema/eczema-subacute-63.jpg,train,composite_0082.jpg,8,2,1,0,0
dataset/Eczema/id-reaction-6.jpg,train,composite_0082.jpg,9,0,1,0,1
dataset/Eczema/eczema-foot-101.jpg,train,composite_0083.jpg,1,1,1,0,1
dataset/Eczema/neurotic-excoriations-42.jpg,train,composite_0083.jpg,2,2,2,1,0
dataset/Eczema/eczema-acute-14.jpg,train,composite_0083.jpg,3,0,1,0,0
dataset/Eczema/eczema-chronic-42.jpg,train,composite_0083.jpg,4,0,1,1,1
dataset/Eczema/lichen-simplex-chronicus-81.jpg,train,composite_0083.jpg,5,2,1,1,0
dataset/Eczema/eczema-fingertips-125.jpg,train,composite_0083.jpg,6,1,1,1,1
dataset/Eczema/eczema-hand-157.jpg,train,composite_0083.jpg,7,1,1,0,1
dataset/Eczema/eczema-areola-3.jpg,train,composite_0083.jpg,8,2,1,0,1
dataset/Eczema/eczema-areola-6.jpg,train,composite_0083.jpg,9,1,0,0,0
SkinDisease/valid/Eczema/AtopicIMG001-GP3.jpeg,train,composite_0084.jpg,1,1,1,1,0
dataset/Eczema/pompholyx-8.jpg,train,composite_0084.jpg,2,2,3,1,1
SkinDisease/valid/Eczema/05atopicAdult061906.jpeg,train,composite_0084.jpg,3,1,0,0,0
dataset/Eczema/eczema-hand-170.jpg,train,composite_0084.jpg,4,2,2,1,1
dataset/Eczema/Dyshidrosis-23.jpg,train,composite_0084.jpg,5,1,1,0,0
dataset/Eczema/eczema-foot-88.jpg,train,composite_0084.jpg,6,3,3,2,1
dataset/Eczema/eczema-fingertips-88.jpg,train,composite_0084.jpg,7,0,1,0,1
dataset/Eczema/Dyshidrosis-15.jpg,train,composite_0084.jpg,8,2,1,0,1
dataset/Eczema/stasis-dermatitis-118.jpg,train,composite_0084.jpg,9,3,2,1,3
dataset/Eczema/lichen-simplex-chronicus-152.jpg,train,composite_0085.jpg,1,2,2,2,1
dataset/Eczema/lichen-simplex-chronicus-116.jpg,train,composite_0085.jpg,2,2,1,0,0
dataset/Eczema/chapped-fissured-feet-8.jpg,train,composite_0085.jpg,3,0,1,0,0
dataset/Eczema/eczema-asteatotic-3.jpg,train,composite_0085.jpg,4,2,1,0,0
SkinDisease/valid/Eczema/05atopic050806.jpeg,train,composite_0085.jpg,5,1,1,0,0
SkinDisease/valid/Eczema/05Atopic12060423.jpeg,train,composite_0085.jpg,6,1,1,0,1
SkinDisease/valid/Eczema/05atopic0313064.jpeg,train,composite_0085.jpg,7,1,2,0,2
dataset/Eczema/lichen-simplex-chronicus-16.jpg,train,composite_0085.jpg,8,2,1,0,1
dataset/Eczema/eczema-fingertips-105.jpg,train,composite_0085.jpg,9,1,1,2,0
dataset/Eczema/lichen-simplex-chronicus-93.jpg,train,composite_0086.jpg,1,1,1,0,1
dataset/Eczema/eczema-vulva-5.jpg,train,composite_0086.jpg,2,1,0,0,0
dataset/Eczema/Dyshidrosis-50.jpg,train,composite_0086.jpg,3,1,1,0,0
dataset/Eczema/eczema-subacute-4.jpg,train,composite_0086.jpg,4,2,1,0,2
dataset/Eczema/eczema-leg-18.jpg,train,composite_0086.jpg,5,0,1,0,1
SkinDisease/valid/Eczema/05AtopicHand2.jpeg,train,composite_0086.jpg,6,1,2,0,2
dataset/Eczema/prurigo-nodularis-31.jpg,train,composite_0086.jpg,7,1,1,1,1
dataset/Eczema/eczema-fingertips-114.jpg,train,composite_0086.jpg,8,1,1,0,0
dataset/Eczema/eczema-subacute-20.jpg,train,composite_0086.jpg,9,1,0,0,0
dataset/Eczema/lichen-simplex-chronicus-103.jpg,train,composite_0087.jpg,1,2,1,0,1
dataset/Eczema/chapped-fissured-feet-32.jpg,train,composite_0087.jpg,2,0,2,1,2
dataset/Eczema/eczema-face-5.jpg,train,composite_0087.jpg,3,2,1,0,0
dataset/Eczema/stasis-dermatitis-15.jpg,train,composite_0087.jpg,4,2,1,1,0
dataset/Eczema/neurotic-excoriations-63.jpg,train,composite_0087.jpg,5,2,0,2,0
dataset/Eczema/stasis-dermatitis-187.jpg,train,composite_0087.jpg,6,3,2,0,1
dataset/Eczema/stasis-dermatitis-88.jpg,train,composite_0087.jpg,7,2,1,0,1
dataset/Eczema/eczema-fingertips-123.jpg,train,composite_0087.jpg,8,2,2,2,1
dataset/Eczema/eczema-asteatotic-23.jpg,train,composite_0087.jpg,9,1,1,0,1
dataset/Eczema/eczema-fingertips-48.jpg,train,composite_0088.jpg,1,1,1,0,1
dataset/Eczema/eczema-chronic-22.jpg,train,composite_0088.jpg,2,1,0,0,0
dataset/Eczema/pompholyx-11.jpg,train,composite_0088.jpg,3,2,3,1,2
dataset/Eczema/stasis-dermatitis-19.jpg,train,composite_0088.jpg,4,2,1,2,0
dataset/Eczema/lichen-simplex-chronicus-177.jpg,train,composite_0088.jpg,5,1,1,0,1
dataset/Eczema/eczema-fingertips-103.jpg,train,composite_0088.jpg,6,0,1,0,0
dataset/Eczema/lichen-simplex-chronicus-120.jpg,train,composite_0088.jpg,7,0,1,0,1
dataset/Eczema/eczema-hand-12.jpg,train,composite_0088.jpg,8,1,1,0,1
SkinDisease/valid/Eczema/05AtopicFace1.jpeg,train,composite_0088.jpg,9,2,1,1,0
dataset/Eczema/eczema-hand-184.jpg,train,composite_0089.jpg,1,1,1,2,1
SkinDisease/valid/Eczema/05Atopic12060424.jpeg,train,composite_0089.jpg,2,2,1,0,2
dataset/Eczema/lichen-simplex-chronicus-140.jpg,train,composite_0089.jpg,3,1,1,0,0
dataset/Eczema/neurotic-excoriations-3.jpg,train,composite_0089.jpg,4,1,1,0,0
dataset/Eczema/pompholyx-14.jpg,train,composite_0089.jpg,5,1,1,0,0
dataset/Eczema/neurotic-excoriations-61.jpg,train,composite_0089.jpg,6,2,1,2,0
dataset/Eczema/eczema-asteatotic-37.jpg,train,composite_0089.jpg,7,3,2,2,1
dataset/Eczema/pompholyx-33.jpg,train,composite_0089.jpg,8,0,1,0,0
dataset/Eczema/eczema-nummular-133.jpg,train,composite_0089.jpg,9,2,1,0,1
dataset/Eczema/eczema-nummular-84.jpg,train,composite_0090.jpg,1,2,1,0,1
SkinDisease/valid/Eczema/05AtopicChild030120.jpeg,train,composite_0090.jpg,2,1,1,1,0
dataset/Eczema/eczema-nummular-19.jpg,train,composite_0090.jpg,3,0,0,0,0
dataset/Eczema/eczema-acute-15.jpg,train,composite_0090.jpg,4,1,1,0,0
dataset/Eczema/prurigo-nodularis-27.jpg,train,composite_0090.jpg,5,2,1,0,1
dataset/Eczema/eczema-asteatotic-38.jpg,train,composite_0090.jpg,6,2,1,1,2
dataset/Eczema/eczema-nummular-167.jpg,train,composite_0090.jpg,7,1,0,0,0
dataset/Eczema/factitial-dermatitis-6.jpg,train,composite_0090.jpg,8,3,2,3,0
dataset/Eczema/stasis-dermatitis-109.jpg,train,composite_0090.jpg,9,2,1,1,2
SkinDisease/valid/Eczema/05Atopic0224.jpeg,train,composite_0091.jpg,1,2,1,2,0
SkinDisease/valid/Eczema/AtopicIMG003-GP3.jpeg,train,composite_0091.jpg,2,1,1,0,0
dataset/Eczema/eczema-face-10.jpg,train,composite_0091.jpg,3,2,1,0,0
dataset/Eczema/eczema-foot-48.jpg,train,composite_0091.jpg,4,1,1,0,0
dataset/Eczema/neurotic-excoriations-41.jpg,train,composite_0091.jpg,5,1,0,2,0
dataset/Eczema/lichen-simplex-chronicus-18.jpg,train,composite_0091.jpg,6,1,1,0,0
dataset/Eczema/lichen-simplex-chronicus-108.jpg,train,composite_0091.jpg,7,2,2,0,2
Eczema/Atopic dermatitis childhood phase/05child0612051.jpg,train,composite_0091.jpg,8,1,1,0,0
dataset/Eczema/eczema-nummular-192.jpg,train,composite_0091.jpg,9,3,2,3,1
SkinDisease/valid/Eczema/05Atopic21.jpeg,train,composite_0092.jpg,1,2,1,1,1
dataset/Eczema/eczema-fingertips-32.jpg,train,composite_0092.jpg,2,1,1,2,1
dataset/Eczema/neurotic-excoriations-32.jpg,train,composite_0092.jpg,3,2,2,0,0
SkinDisease/valid/Eczema/05atopic0411052.jpeg,train,composite_0092.jpg,4,2,1,0,0
dataset/Eczema/keratolysis-exfoliativa-13.jpg,train,composite_0092.jpg,5,1,2,1,1
dataset/Eczema/id-reaction-8.jpg,train,composite_0092.jpg,6,0,1,0,1
dataset/Eczema/eczema-hand-175.jpg,train,composite_0092.jpg,7,2,2,1,1
dataset/Eczema/eczema-nummular-103.jpg,train,composite_0092.jpg,8,2,1,1,1
SkinDisease/valid/Eczema/05Atopic0405048.jpeg,train,composite_0092.jpg,9,1,1,0,1
dataset/Eczema/prurigo-nodularis-1.jpg,train,composite_0093.jpg,1,3,2,1,0
dataset/Eczema/eczema-nummular-135.jpg,train,composite_0093.jpg,2,2,2,1,0
dataset/Eczema/eczema-fingertips-91.jpg,train,composite_0093.jpg,3,0,2,0,1
dataset/Eczema/eczema-chronic-14.jpg,train,composite_0093.jpg,4,2,2,0,0
dataset/Eczema/prurigo-nodularis-25.jpg,train,composite_0093.jpg,5,1,0,1,0
dataset/Eczema/Dyshidrosis-41.jpg,train,composite_0093.jpg,6,0,0,0,0
dataset/Eczema/03Eczema0915.jpg,train,composite_0093.jpg,7,1,0,0,1
dataset/Eczema/eczema-subacute-109.jpg,train,composite_0093.jpg,8,2,1,1,0
dataset/Eczema/eczema-foot-42.jpg,train,composite_0093.jpg,9,0,1,0,0
dataset/Eczema/eczema-foot-87.jpg,train,composite_0094.jpg,1,1,3,1,2
dataset/Eczema/eczema-nummular-157.jpg,train,composite_0094.jpg,2,2,2,0,1
dataset/Eczema/eczema-lids-1.jpg,train,composite_0094.jpg,3,0,1,0,1
dataset/Eczema/stasis-dermatitis-79.jpg,train,composite_0094.jpg,4,2,2,1,1
dataset/Eczema/prurigo-nodularis-41.jpg,train,composite_0094.jpg,5,1,1,0,0
dataset/Eczema/eczema-chronic-35.jpg,train,composite_0094.jpg,6,1,1,1,0
dataset/Eczema/maceration-1.jpg,train,composite_0094.jpg,7,1,1,1,0
dataset/Eczema/eczema-hand-15.jpg,train,composite_0094.jpg,8,2,1,0,0
dataset/Eczema/prurigo-nodularis-3.jpg,train,composite_0094.jpg,9,2,2,1,0
dataset/Eczema/pompholyx-7.jpg,train,composite_0095.jpg,1,0,2,0,1
dataset/Eczema/eczema-nummular-166.jpg,train,composite_0095.jpg,2,2,2,1,0
SkinDisease/train/Eczema/AtopicIMG012-GP3.jpeg,train,composite_0095.jpg,3,3,2,1,0
dataset/Eczema/Dyshidrosis-34.jpg,train,composite_0095.jpg,4,3,2,1,1
dataset/Eczema/eczema-asteatotic-36.jpg,train,composite_0095.jpg,5,0,1,1,1
dataset/Eczema/eczema-hand-112.jpg,train,composite_0095.jpg,6,2,2,1,1
dataset/Eczema/03DermatitisLids1.jpg,train,composite_0095.jpg,7,1,0,0,0
SkinDisease/valid/Eczema/05atopicFace041706.jpeg,train,composite_0095.jpg,8,2,1,0,0
dataset/Eczema/eczema-face-8.jpg,train,composite_0095.jpg,9,1,1,0,0
dataset/Eczema/eczema-nummular-146.jpg,train,composite_0096.jpg,1,2,1,0,0
dataset/Eczema/eczema-hand-191.jpg,train,composite_0096.jpg,2,3,2,2,1
dataset/Eczema/eczema-fingertips-100.jpg,train,composite_0096.jpg,3,0,1,0,0
dataset/Eczema/eczema-fingertips-28.jpg,train,composite_0096.jpg,4,1,2,1,1
dataset/Eczema/eczema-chronic-53.jpg,train,composite_0096.jpg,5,0,1,0,1
dataset/Eczema/neurotic-excoriations-48.jpg,train,composite_0096.jpg,6,2,2,2,0
dataset/Eczema/eczema-fingertips-42.jpg,train,composite_0096.jpg,7,2,2,2,1
SkinDisease/valid/Eczema/05Atopic042802.jpeg,train,composite_0096.jpg,8,0,1,0,0
dataset/Eczema/lichen-simplex-chronicus-185.jpg,train,composite_0096.jpg,9,2,1,0,1
dataset/Eczema/keratolysis-exfoliativa-9.jpg,train,composite_0097.jpg,1,0,1,0,0
dataset/Eczema/notalgia-paraesthetica-2.jpg,train,composite_0097.jpg,2,0,0,0,0
dataset/Eczema/lichen-simplex-chronicus-161.jpg,train,composite_0097.jpg,3,1,1,0,0
dataset/Eczema/chapped-fissured-feet-15.jpg,train,composite_0097.jpg,4,0,1,0,0
dataset/Eczema/eczema-fingertips-24.jpg,train,composite_0097.jpg,5,1,1,2,1
dataset/Eczema/keratolysis-exfoliativa-45.jpg,train,composite_0097.jpg,6,1,1,0,0
dataset/Eczema/eczema-nummular-108.jpg,train,composite_0097.jpg,7,1,0,0,0
dataset/Eczema/eczema-hand-93.jpg,train,composite_0097.jpg,8,2,2,2,1
dataset/Eczema/prurigo-nodularis-28.jpg,train,composite_0097.jpg,9,2,1,2,0
dataset/Eczema/eczema-foot-59.jpg,train,composite_0098.jpg,1,1,1,1,0
dataset/Eczema/eczema-nummular-197.jpg,train,composite_0098.jpg,2,2,2,2,0
dataset/Eczema/eczema-chronic-38.jpg,train,composite_0098.jpg,3,3,2,1,1
dataset/Eczema/eczema-foot-45.jpg,train,composite_0098.jpg,4,2,2,2,1
SkinDisease/valid/Eczema/05Atopic12060426.jpeg,train,composite_0098.jpg,5,2,1,1,0
SkinDisease/valid/Eczema/05atopicFoot050806.jpeg,train,composite_0098.jpg,6,0,1,0,0
dataset/Eczema/fissure-11.jpg,train,composite_0098.jpg,7,1,1,2,1
dataset/Eczema/eczema-chronic-4.jpg,train,composite_0098.jpg,8,1,1,0,0
dataset/Eczema/eczema-subacute-79.jpg,train,composite_0098.jpg,9,1,2,1,1
dataset/Eczema/pompholyx-26.jpg,train,composite_0099.jpg,1,1,1,1,0
dataset/Eczema/eczema-ears-5.jpg,train,composite_0099.jpg,2,2,1,1,0
SkinDisease/valid/Eczema/05Atopic1206045.jpeg,train,composite_0099.jpg,3,1,0,0,0
dataset/Eczema/eczema-nummular-177.jpg,train,composite_0099.jpg,4,2,1,0,0
dataset/Eczema/eczema-subacute-5.jpg,train,composite_0099.jpg,5,2,1,0,0
dataset/Eczema/eczema-foot-3.jpg,train,composite_0099.jpg,6,2,1,2,0
dataset/Eczema/iododerma-3.jpg,train,composite_0099.jpg,7,1,0,0,0
dataset/Eczema/eczema-foot-80.jpg,train,composite_0099.jpg,8,2,2,0,1
dataset/Eczema/eczema-nummular-98.jpg,train,composite_0099.jpg,9,1,1,0,0
dataset/Eczema/eczema-hand-133.jpg,train,composite_0100.jpg,1,2,2,0,1
dataset/Eczema/eczema-subacute-3.jpg,train,composite_0100.jpg,2,1,1,1,0
